customer_id,full_name,email,phone,address,service_plan,connection_type,monthly_fee,data_usage_gb,avg_speed_mbps,promised_speed,uptime_percentage,payment_status,last_payment_date,contract_start_date,active_tickets,ticket_type,ticket_status,last_ticket_date,customer_satisfaction
CUST004238,Kelly Walker,charlesjohnson@example.com,+1-832-322-5069x984,"375 Benjamin Landing Apt. 774
Port Traceystad, NV 86470",Basic,DSL,41.3,301.19,72.12,98.05,96.16,Paid,2024-12-13,2024-10-02,2,Technical Issue,In Progress,2024-11-05,9.72
CUST004239,Elizabeth Hudson,chenry@example.net,594.376.1882,"1014 Hendrix Haven Suite 717
South Chelsea, MN 66264",Premium,DSL,117.59,804.78,228.19,305.52,96.99,Paid,2024-12-18,2024-04-21,0,Billing Query,Closed,2024-07-19,10.0
CUST004240,Michael Cox,kpoole@example.net,(202)900-0869x3830,"27669 Brittany Estate
South Timothyfort, WV 66178",Standard,Fiber,52.24,917.58,108.17,108.29,99.05,Overdue,2024-11-02,2024-09-27,1,Service Request,Closed,2024-10-14,10.0
CUST004241,Shawn Campbell,cookrachel@example.net,792.251.0179,"33159 Kristina Flat
Rebeccaborough, SC 64176",Standard,DSL,71.24,361.31,124.61,168.56,97.04,Paid,2024-06-16,2023-05-05,2,Connection Problem,Closed,2024-06-19,9.89
CUST004242,Cathy Ramos,derrickneal@example.net,874.888.4383x062,"793 Danny Wall
East Melissaburgh, PR 75013",Premium,DSL,100.24,669.84,406.52,462.89,96.05,Paid,2024-08-18,2024-06-01,0,Connection Problem,Closed,2024-07-29,10.0
CUST004243,Kaylee Hoffman,danielbeck@example.net,541-970-2630x59343,"8872 Simon Center Suite 946
Michaelside, NV 53427",Enterprise,DSL,137.49,172.54,851.37,972.77,95.81,Paid,2024-04-24,2023-06-18,0,Service Request,Closed,2024-07-18,10.0
CUST004244,Stanley Lewis,matthewsnicole@example.org,(418)247-5933x65883,"PSC 1699, Box 5251
APO AE 26339",Basic,Cable,43.32,600.0,76.75,93.86,97.56,Paid,2024-05-31,2024-02-02,0,Service Request,In Progress,2024-02-13,10.0
CUST004245,Julia Garza,rioslynn@example.org,506-747-4498x2471,"02003 Freeman Creek Apt. 843
North Kennethside, ME 95253",Standard,Satellite,76.83,432.68,198.07,287.76,97.12,Paid,2024-11-26,2024-11-18,0,Connection Problem,In Progress,2024-11-28,10.0
CUST004246,Rhonda Miller,felliott@example.net,+1-747-754-2228x704,"6340 Andrea Walks Apt. 613
South Nicholasmouth, SC 75958",Basic,Fiber,32.74,943.25,83.14,85.98,99.05,Overdue,2024-12-03,2024-11-28,0,Service Request,In Progress,2024-12-13,10.0
CUST004247,Sandra West,fturner@example.org,241-691-3402x5929,"112 Phillips Viaduct
Lake Sandraville, NY 41325",Premium,Cable,80.21,576.85,475.26,490.42,97.29,Paid,2024-08-18,2023-04-12,0,Service Request,Open,2024-10-26,10.0
CUST004248,Dr. Keith Owen Jr.,dianagraham@example.org,+1-203-366-0253x023,"2343 Ashley Parkway
New Rhonda, DC 81479",Enterprise,Fiber,142.71,415.14,662.14,602.67,99.71,Paid,2024-09-29,2024-04-17,0,Billing Query,In Progress,2024-05-03,10.0
CUST004249,Grant Williams,sanchezrachel@example.com,001-247-471-0272x611,"78527 Sarah Plains Suite 846
Port Michael, IL 06317",Basic,Fiber,34.71,330.11,97.52,98.85,99.9,Paid,2024-09-18,2024-04-15,0,Billing Query,Closed,2024-07-11,10.0
CUST004250,Amber Barton,casey90@example.net,(877)632-8731,"PSC 7804, Box 2705
APO AA 71922",Standard,Cable,57.2,120.32,189.7,200.06,98.41,Pending,2024-05-01,2023-01-21,0,Billing Query,In Progress,2024-08-10,10.0
CUST004251,Garrett Harrison,stephensscott@example.org,+1-365-987-4521x28445,"40529 Garner Crest Suite 498
Thomastown, AK 94520",Basic,DSL,43.1,823.59,42.16,52.89,96.63,Pending,2024-06-06,2023-01-27,2,Service Request,Closed,2023-05-27,9.83
CUST004252,Daniel Turner,davistristan@example.net,961.260.9486x0113,"728 Cathy Meadows
Fosterberg, CO 85185",Enterprise,Satellite,154.4,395.45,521.0,756.65,95.84,Paid,2024-10-02,2023-11-02,0,Service Request,In Progress,2024-02-01,10.0
CUST004253,Yvonne Garcia,jenningscynthia@example.com,+1-323-312-9020x685,"550 Smith Road
Michaelfort, NC 86661",Basic,Cable,43.78,507.15,65.98,69.12,97.25,Paid,2024-09-19,2024-08-14,0,Technical Issue,Closed,2024-10-04,10.0
CUST004254,Kevin Ball,tracy71@example.com,633.819.8092x35039,"43833 Anderson Forge
Kennethton, AS 02232",Premium,DSL,103.46,356.19,290.49,332.41,97.47,Paid,2024-01-25,2023-10-22,0,Connection Problem,Resolved,2024-09-22,10.0
CUST004255,Cynthia Rivera,michelle68@example.com,001-946-816-1428x2915,"7931 George Mount Suite 083
Frankchester, OH 96955",Enterprise,DSL,136.85,193.01,638.66,872.92,98.01,Pending,2024-07-08,2023-09-21,0,Service Request,Open,2024-03-06,10.0
CUST004256,Donna Jones,xchapman@example.org,+1-895-289-7503x449,"99508 Adams Harbor Suite 736
New Reginafurt, TX 84632",Basic,Fiber,31.56,649.87,57.86,64.05,99.28,Paid,2024-12-15,2024-12-11,0,Technical Issue,Resolved,2024-12-14,10.0
CUST004257,Wendy Peck,jenniferrivera@example.net,+1-663-519-4039x583,"719 Rachael Junctions
West Timothychester, CO 49900",Premium,Cable,107.36,341.17,414.6,469.88,97.27,Paid,2024-10-22,2024-09-04,2,Connection Problem,In Progress,2024-12-12,10.0
CUST004258,Renee Robinson,silvajoel@example.com,602.494.1097,"595 Nelson Row Apt. 795
Gibbsfort, RI 40790",Enterprise,Satellite,181.71,58.45,658.34,856.88,94.53,Paid,2024-12-08,2024-11-30,0,Service Request,Resolved,2024-12-20,10.0
CUST004259,Jeffery Gill,simmonsjennifer@example.org,272-708-7158x31481,"08384 Clarence Prairie
West Antonioton, SD 83112",Premium,Satellite,90.62,485.75,257.15,343.45,96.12,Paid,2023-09-19,2023-08-12,0,Service Request,Open,2023-08-29,10.0
CUST004260,Mr. Shannon Brown,melanie49@example.com,462.594.7856x15591,"5519 Charles Islands Apt. 289
Thorntonburgh, FM 83720",Premium,DSL,118.82,355.59,265.45,354.83,95.89,Overdue,2023-04-14,2023-01-14,1,Billing Query,In Progress,2023-09-21,10.0
CUST004261,Kristi Lawson,wgross@example.com,(299)301-8733,"4484 William Street Apt. 894
Brocktown, AR 78410",Premium,Satellite,82.25,863.52,303.22,467.03,95.62,Paid,2024-09-20,2023-10-10,0,Technical Issue,In Progress,2024-10-10,10.0
CUST004262,Connie Peterson,deanna42@example.net,224-775-4812x3216,"1765 Stacey Crossing Apt. 223
South Brooke, UT 00519",Enterprise,Fiber,124.34,959.16,532.52,567.19,99.14,Pending,2024-09-01,2024-07-31,1,Service Request,Resolved,2024-10-08,10.0
CUST004263,Anthony Parker,jermainehogan@example.net,592-285-7944x6789,"85743 John Ports Apt. 657
Collinsburgh, NV 22324",Premium,Satellite,98.51,924.65,324.71,479.89,95.34,Pending,2024-01-12,2023-05-30,0,Service Request,Resolved,2024-10-11,10.0
CUST004264,Phillip Nguyen,rodriguezbrian@example.com,440.712.2195x0794,"34554 Rodney Crossroad Suite 845
Hobbsborough, IA 84325",Premium,DSL,85.61,530.51,317.14,409.35,97.17,Pending,2024-11-24,2024-04-19,0,Technical Issue,Resolved,2024-11-24,10.0
CUST004265,Monica Reyes,kbell@example.net,419.267.3612x2683,"92737 Hunt Club Apt. 926
Lake Lori, VA 31640",Standard,Satellite,52.58,582.44,103.97,158.2,96.04,Paid,2024-09-30,2024-05-04,0,Technical Issue,Resolved,2024-07-07,10.0
CUST004266,Jasmine Walker,gcrane@example.net,217-588-4661,"83801 Pearson Spur Suite 869
North Kyle, VA 74175",Enterprise,DSL,153.89,867.99,818.38,942.06,95.65,Paid,2024-05-16,2024-01-25,0,Billing Query,Closed,2024-05-13,10.0
CUST004267,James Allen,cynthia04@example.com,8612377717,"059 Ross Mill
Summerston, AK 98178",Enterprise,Fiber,182.55,848.93,566.59,592.34,99.26,Pending,2024-12-12,2024-10-06,1,Connection Problem,Closed,2024-12-16,10.0
CUST004268,Crystal Gay,stevenflowers@example.net,001-671-979-1975x962,"89224 Joseph Trafficway Suite 868
Lukeview, MI 52447",Premium,Cable,100.42,342.71,433.6,456.33,97.41,Pending,2024-07-10,2024-01-09,0,Billing Query,Open,2024-03-05,10.0
CUST004269,Jessica Stewart,whitneybrian@example.net,(975)663-6093,"50664 Martinez Run
Port Joseph, MO 71157",Basic,Fiber,46.28,889.81,52.66,57.55,99.13,Paid,2024-12-17,2024-10-25,0,Technical Issue,In Progress,2024-10-29,10.0
CUST004270,Amy Clark,zklein@example.org,322.845.9664,"4021 Bentley Ford
Villarrealfurt, MT 16099",Basic,Fiber,33.84,704.01,78.41,78.3,99.24,Paid,2024-12-05,2024-11-27,0,Connection Problem,In Progress,2024-12-08,10.0
CUST004271,Carolyn Smith,richardwilliams@example.com,(754)761-2224x453,"8498 Andrews Court
New Brandi, SD 58069",Standard,Fiber,74.05,577.87,100.0,103.22,99.82,Paid,2024-06-18,2023-11-21,0,Billing Query,In Progress,2024-02-09,10.0
CUST004272,Michael Thompson,dbrown@example.net,256-914-3417,"9986 Jose Expressway Apt. 593
Teresaview, SD 38112",Standard,Fiber,74.63,778.53,102.97,102.68,99.72,Paid,2024-10-16,2024-05-05,0,Technical Issue,Open,2024-05-05,10.0
CUST004273,Angel Smith,joshua71@example.net,(954)811-6477x1231,"90264 Jeremy Grove Suite 867
Jamestown, NC 22861",Premium,Fiber,108.2,996.45,402.15,410.22,99.67,Paid,2024-09-17,2024-05-23,2,Technical Issue,Open,2024-08-28,10.0
CUST004274,Danielle King,hammondandrew@example.com,485.868.5113x44579,"60761 Berry Heights
Martinstad, NJ 36805",Premium,DSL,84.37,162.67,334.73,393.06,98.1,Overdue,2023-02-08,2023-01-29,0,Service Request,Resolved,2024-06-09,10.0
CUST004275,Megan Carney,sfisher@example.com,9484123415,"633 Robert Bridge Apt. 159
Charlenehaven, TN 55237",Standard,Satellite,63.07,462.65,188.97,266.03,96.71,Paid,2024-05-21,2023-05-03,0,Billing Query,Resolved,2024-05-26,10.0
CUST004276,Christopher Miller,tmorales@example.com,(672)426-9634,"434 Nicholas Center Apt. 389
North Sarahton, ID 95531",Standard,Satellite,76.91,474.77,174.75,234.36,95.63,Paid,2024-09-29,2023-07-21,1,Connection Problem,Closed,2024-01-11,10.0
CUST004277,Mary Dean,weaveremily@example.com,633.999.0701x62703,"797 Jose Points
Grossberg, FM 67625",Enterprise,DSL,154.09,726.26,465.74,621.04,97.32,Pending,2024-06-15,2024-05-01,0,Billing Query,Open,2024-06-15,10.0
CUST004278,Ana Rice,wcortez@example.net,(313)646-3373x3314,"PSC 3039, Box 0688
APO AP 65404",Standard,Fiber,53.24,520.51,292.23,289.61,99.16,Pending,2024-09-23,2023-09-29,0,Connection Problem,Open,2024-02-16,10.0
CUST004279,Nicole Miller,barbarahunter@example.net,001-434-513-3078x0976,"729 Park Harbor Apt. 345
North Stephanie, PA 57228",Basic,Cable,36.92,728.71,54.32,66.17,97.5,Paid,2023-05-05,2023-02-10,0,Billing Query,Resolved,2023-11-22,10.0
CUST004280,David Clark,jennifer41@example.org,765-932-8981x295,"5044 Marilyn Mill
New Bianca, PA 97538",Enterprise,Cable,138.4,470.21,583.63,650.29,98.57,Paid,2024-05-06,2023-12-19,0,Billing Query,Resolved,2024-03-21,10.0
CUST004281,Shannon Estrada,jonesgabrielle@example.net,902-348-8738x382,"39242 Mike Isle
Port Cristianburgh, MS 64656",Basic,Cable,31.06,487.59,53.91,66.08,98.84,Pending,2023-09-09,2023-05-26,0,Billing Query,Open,2024-03-26,10.0
CUST004282,Benjamin Olson,kthomas@example.net,001-246-732-9055,"30057 Lori Parkway
Kennedyfurt, IA 96368",Basic,Cable,47.64,744.08,76.38,88.63,97.4,Paid,2024-10-28,2024-06-14,1,Connection Problem,Open,2024-08-04,10.0
CUST004283,Eileen Farrell,michael46@example.com,(445)480-2624x3408,"25929 Thomas Mills
North Taramouth, CO 45321",Standard,Satellite,70.24,523.86,195.68,293.67,94.2,Paid,2024-11-26,2024-11-24,1,Technical Issue,Resolved,2024-12-05,10.0
CUST004284,Melissa Smith,charles53@example.net,001-946-325-8247,"3432 Jennings Harbors
Whiteborough, GU 87121",Premium,Cable,92.0,798.43,442.42,479.51,99.24,Pending,2024-11-25,2023-09-20,0,Billing Query,Open,2023-11-14,10.0
CUST004285,Richard Decker,lauriewiggins@example.org,001-797-405-6019x437,"274 Christine Inlet
Lake Stephanieborough, OK 70007",Standard,Satellite,76.06,825.18,214.14,298.56,94.53,Paid,2024-02-08,2023-06-26,0,Technical Issue,Resolved,2024-03-22,10.0
CUST004286,Carol Rogers,morganleonard@example.org,+1-594-414-0690x35506,"64010 William Underpass Apt. 309
Reynoldsfort, GU 39625",Enterprise,DSL,185.45,352.74,479.03,573.23,96.71,Paid,2024-10-14,2023-07-08,0,Service Request,In Progress,2023-12-17,10.0
CUST004287,Dana Scott,stevencervantes@example.net,(796)978-3429,"75382 Lee Port Apt. 247
Port Lindaborough, ME 79347",Enterprise,Satellite,152.16,568.71,652.23,911.49,95.19,Paid,2024-01-28,2023-01-25,0,Technical Issue,Resolved,2023-04-22,10.0
CUST004288,John Nelson,iphillips@example.net,+1-200-239-4701x8240,"805 Alexander Cliff
Lake Carolside, NV 26977",Premium,Cable,80.03,232.71,331.55,374.59,97.98,Paid,2023-10-21,2023-04-06,0,Technical Issue,In Progress,2024-03-30,10.0
CUST004289,Andrew Adams,christopher22@example.org,001-677-252-2008,"1404 Ross Haven Apt. 379
Brianburgh, CO 12955",Standard,Satellite,69.42,249.28,137.85,218.21,95.9,Paid,2024-10-19,2023-07-24,1,Connection Problem,Open,2024-07-01,10.0
CUST004290,Heather Kennedy,oscarjackson@example.com,980.742.7392x433,"68842 Timothy Heights Apt. 177
Port Susanstad, AL 40838",Basic,Fiber,41.37,280.39,79.4,73.88,99.55,Paid,2024-12-20,2024-12-20,2,Technical Issue,Open,2024-12-20,10.0
CUST004291,Eduardo Rocha,roberthall@example.net,547-964-8505x417,"92854 Medina Mountain Apt. 119
West Mike, FM 72022",Basic,DSL,33.64,111.08,75.85,97.74,96.91,Paid,2023-02-27,2023-02-26,0,Billing Query,Resolved,2024-02-25,10.0
CUST004292,Susan Hansen,kcole@example.org,+1-967-293-3037x535,"96638 Robert Throughway
West Pamelaton, NH 19343",Standard,Cable,62.11,84.25,233.33,265.69,97.07,Paid,2024-06-11,2023-09-13,0,Service Request,Closed,2024-02-06,10.0
CUST004293,Tracy Brown,yhobbs@example.com,(730)535-8486,"34528 Kari Plain Suite 033
Sallybury, KS 47321",Standard,Fiber,71.12,312.0,269.74,263.74,99.48,Paid,2023-11-19,2023-03-12,2,Billing Query,In Progress,2023-04-18,10.0
CUST004294,Sandra Hammond,coleanthony@example.com,001-420-963-5590x592,"8128 Regina Overpass Apt. 233
Lake Michaelbury, MH 01149",Premium,Cable,117.32,107.4,431.33,470.4,98.78,Paid,2024-08-16,2023-10-29,2,Connection Problem,In Progress,2024-06-21,10.0
CUST004295,Nichole Miller,davismichael@example.com,+1-680-490-3614x8832,"478 Sarah Street Suite 646
Chaveztown, MA 81688",Standard,Cable,76.91,700.51,167.57,205.96,99.11,Paid,2024-03-01,2023-05-22,0,Technical Issue,Open,2024-01-09,10.0
CUST004296,Robin Lopez,kathleendiaz@example.com,(382)981-4292x8597,"56305 Ramirez Crest
Beckport, MA 85894",Enterprise,Fiber,174.68,325.65,802.93,838.49,99.63,Paid,2024-12-07,2024-05-20,0,Technical Issue,Open,2024-05-29,10.0
CUST004297,Lucas Howard,troy25@example.org,+1-894-626-3024,"92102 Charles Mountain Suite 651
East Luismouth, PW 68932",Basic,Fiber,43.44,162.47,53.5,50.87,99.7,Paid,2024-12-15,2024-12-05,1,Technical Issue,Closed,2024-12-09,10.0
CUST004298,Shannon Jones,fordjoseph@example.org,+1-586-863-9092,"199 Morris Ford Suite 507
Davilafort, ND 13010",Premium,Cable,95.38,167.09,327.94,378.18,97.46,Paid,2024-11-17,2024-10-03,0,Technical Issue,Closed,2024-10-29,10.0
CUST004299,Vanessa Peters,ralph11@example.net,942.288.1400x64502,"91221 Brock Glens Apt. 214
New Adam, IN 51491",Standard,Cable,65.84,650.59,105.21,129.67,98.73,Paid,2024-10-19,2023-07-20,0,Service Request,In Progress,2023-08-11,10.0
CUST004300,Robert Byrd,alexandermarissa@example.org,434-960-5494x54553,"706 Becky Shoal Suite 163
Bryceland, AZ 41127",Premium,Cable,94.76,156.61,400.99,473.55,97.78,Paid,2024-09-08,2023-12-16,0,Service Request,In Progress,2024-12-12,10.0
CUST004301,Edward Thomas,harrisjoseph@example.org,843.438.8650x3688,"17719 Vicki Greens
East Jerry, NH 60410",Standard,Fiber,75.38,606.42,240.29,253.0,99.12,Paid,2024-11-15,2023-03-11,0,Technical Issue,Open,2023-10-13,10.0
CUST004302,Danielle Lee MD,larry93@example.net,(218)531-5525,"5799 Marcus Views Suite 271
Josephport, NJ 62166",Enterprise,Fiber,163.83,722.93,658.37,660.87,99.35,Paid,2024-11-05,2024-01-28,0,Connection Problem,Closed,2024-07-22,10.0
CUST004303,Amy White,randrews@example.com,867-936-6455x87112,"00048 Dillon Fords Suite 916
North Joseph, VA 16460",Standard,Fiber,67.34,622.68,158.41,145.17,99.08,Paid,2024-02-25,2023-02-16,2,Technical Issue,Open,2023-02-19,10.0
CUST004304,Lisa Stein,carloschristensen@example.com,001-702-497-4385x72982,"597 Gonzalez Groves Suite 798
North Deborahborough, WV 32179",Premium,Cable,114.88,886.44,296.34,364.29,98.02,Paid,2023-09-16,2023-02-09,1,Billing Query,Closed,2023-02-09,10.0
CUST004305,Ashley Perez,andrewrogers@example.com,216-541-4528,"PSC 7903, Box 3358
APO AE 39038",Standard,Fiber,79.87,434.66,144.59,143.09,99.43,Overdue,2024-09-26,2024-05-03,1,Connection Problem,Resolved,2024-07-27,10.0
CUST004306,Meghan Clark,sandraowens@example.net,(299)387-2360x2485,"6944 Jake Ramp Suite 438
New Scotttown, KY 96226",Premium,Satellite,93.01,568.16,268.97,364.32,96.42,Paid,2023-11-22,2023-08-14,1,Connection Problem,Resolved,2024-05-09,10.0
CUST004307,Dr. Richard Johnson DVM,zmoore@example.com,712-971-0054,"4295 Murphy Lodge Suite 835
Rollinschester, VA 25854",Basic,Cable,44.66,589.13,60.11,65.27,98.69,Paid,2024-11-14,2024-02-28,0,Connection Problem,Closed,2024-10-02,10.0
CUST004308,Margaret Brown,robertmarks@example.net,548.713.5160,"89508 Cheryl Ways Apt. 146
West Amyview, FM 77903",Enterprise,Fiber,162.04,935.33,601.22,650.82,99.1,Paid,2024-10-08,2024-03-22,0,Technical Issue,In Progress,2024-12-19,10.0
CUST004309,Matthew Rodriguez,richardgill@example.com,597-207-6502x52685,"2595 Gonzalez Rest
South Russell, MT 88896",Basic,Fiber,33.82,932.3,60.96,61.04,99.26,Paid,2024-07-30,2024-02-14,1,Technical Issue,Resolved,2024-07-03,10.0
CUST004310,Jeffrey Espinoza,kmanning@example.com,001-230-334-1363x5575,"684 Danielle Throughway
South Benjaminmouth, UT 41258",Premium,Cable,111.44,848.74,321.79,329.19,97.51,Paid,2024-06-01,2023-07-18,0,Billing Query,Open,2024-05-01,10.0
CUST004311,Sandy Parker,robertrhodes@example.net,774-788-5249x12305,"3633 Martinez Glen
Adamschester, IA 56690",Basic,Fiber,42.94,291.35,48.72,52.42,99.43,Paid,2024-09-04,2023-02-15,0,Technical Issue,In Progress,2024-01-30,10.0
CUST004312,Lauren Smith,mandrews@example.com,3524285240,"19519 Kennedy Summit Apt. 174
Garciatown, NC 10385",Premium,DSL,106.78,601.19,360.9,497.03,95.1,Pending,2024-06-04,2024-06-01,0,Service Request,Open,2024-06-08,10.0
CUST004313,Mark Nichols,apeck@example.net,4085325357,"90482 Zachary Forge Apt. 768
Wilsonmouth, UT 93291",Premium,Fiber,105.47,767.37,396.03,369.92,99.86,Paid,2024-12-20,2024-12-20,0,Connection Problem,Open,2024-12-20,10.0
CUST004314,Natalie Hahn,zolson@example.net,001-415-658-2878,"0194 Cynthia Gardens
Navarroview, RI 86409",Premium,Fiber,86.04,621.82,390.76,390.56,99.05,Paid,2024-10-22,2023-12-03,0,Technical Issue,Closed,2024-01-27,10.0
CUST004315,James Merritt,william39@example.net,963.581.7417x7780,"670 Ramirez Port
New Alex, CA 59820",Premium,Fiber,110.2,453.74,362.94,402.56,99.08,Paid,2024-07-01,2024-03-19,0,Service Request,Resolved,2024-12-06,10.0
CUST004316,Tara Knight MD,paul10@example.net,3563468569,"USNS Smith
FPO AP 74368",Enterprise,Fiber,140.76,417.41,703.33,642.2,99.5,Paid,2024-07-29,2023-06-03,3,Connection Problem,In Progress,2024-05-31,10.0
CUST004317,Tamara Krueger,lauramayer@example.net,492.657.9254x425,"923 Wendy Meadows
Reeseland, TX 90403",Enterprise,Fiber,172.19,408.48,612.36,630.05,99.65,Pending,2024-02-29,2023-08-16,2,Connection Problem,Resolved,2024-05-22,10.0
CUST004318,Peter Kim,jeremystokes@example.org,312.479.8891,"469 Jennings Radial Suite 753
South Corybury, IN 44231",Premium,DSL,105.56,484.35,364.77,454.16,97.74,Paid,2024-06-27,2023-04-21,2,Connection Problem,Closed,2023-09-24,10.0
CUST004319,Hunter Davis,amber46@example.net,+1-975-851-9328x20242,"USNV Leach
FPO AE 65773",Standard,DSL,75.0,186.57,195.34,233.6,95.72,Paid,2023-03-16,2023-02-01,0,Technical Issue,Closed,2023-06-12,10.0
CUST004320,Angela Smith,wardtravis@example.org,+1-808-714-7969x0829,"206 William Fall
Rivasborough, DC 34004",Basic,DSL,33.62,199.74,72.29,89.69,96.85,Paid,2024-08-06,2024-05-22,0,Connection Problem,Closed,2024-06-02,10.0
CUST004321,Keith Petty,codyjohnson@example.net,+1-300-271-5812x16590,"341 Debbie Underpass
East Ericaland, OR 31001",Basic,Satellite,30.71,51.98,56.92,78.86,96.42,Pending,2023-10-02,2023-02-26,3,Technical Issue,Resolved,2023-04-17,10.0
CUST004322,Gregory Rich,gregorybarnes@example.net,3177975705,"194 Johnson Plaza Suite 732
West Patricia, HI 35560",Enterprise,DSL,199.64,980.24,456.32,600.02,97.53,Paid,2024-12-15,2024-08-09,0,Billing Query,In Progress,2024-10-04,10.0
CUST004323,Nicholas Smith,wfarrell@example.org,001-827-863-8224x27194,"76829 Chan Turnpike
Leonbury, MP 32494",Premium,Cable,87.78,585.08,429.38,485.57,97.56,Paid,2024-04-06,2023-09-12,0,Connection Problem,Closed,2023-11-14,10.0
CUST004324,Nicholas Graham,phillipchavez@example.net,+1-695-347-5760,"715 Thomas Loop
Michaelmouth, MD 93792",Premium,Cable,105.93,635.24,369.74,390.8,98.47,Paid,2024-03-13,2023-08-12,0,Billing Query,Resolved,2024-05-10,10.0
CUST004325,Matthew Dougherty,michael68@example.org,001-900-829-7309x98000,"603 Teresa Prairie
Port Melanie, MD 91841",Standard,Satellite,57.85,921.91,134.76,204.64,97.21,Paid,2024-11-21,2024-11-03,0,Service Request,In Progress,2024-11-22,10.0
CUST004326,Benjamin Molina,jose54@example.net,(828)566-9908x04232,"39789 Christine Centers Suite 124
East Ginaville, MS 84895",Standard,Cable,64.16,684.25,177.73,189.55,98.09,Paid,2024-06-03,2023-12-25,0,Billing Query,Closed,2024-06-09,10.0
CUST004327,Eric Wall,xmason@example.com,769.937.6352x87491,"9905 Austin Roads
Lake Johnshire, ID 13884",Premium,Satellite,102.0,615.27,248.64,329.13,96.42,Paid,2024-11-25,2023-09-15,0,Technical Issue,In Progress,2024-07-16,10.0
CUST004328,Kevin Hunt,jefftucker@example.org,001-461-389-0569x65724,"926 Hayes Circle Apt. 469
Smithland, IL 01247",Premium,DSL,82.75,503.11,348.74,452.28,95.77,Paid,2024-02-01,2023-08-23,0,Connection Problem,Resolved,2023-10-31,10.0
CUST004329,Kathryn Richardson,thomas12@example.org,(628)946-0060,"906 Mack Circle
East David, AL 78655",Premium,Fiber,97.03,710.88,310.58,325.87,99.03,Paid,2024-01-18,2023-12-08,1,Billing Query,Closed,2024-10-26,10.0
CUST004330,Sandra Acosta,rvaughan@example.org,986-442-3668x30273,"56316 Heidi Land
Port Tiffany, DC 74250",Standard,Satellite,53.02,667.08,122.03,162.7,96.63,Paid,2024-09-14,2023-08-31,1,Technical Issue,Closed,2024-06-11,10.0
CUST004331,Sergio Jones,carrillodiane@example.net,252.626.4806,"8661 Jacob Plains
South Drew, IN 85190",Basic,Fiber,43.41,491.15,77.88,78.07,99.29,Overdue,2024-12-17,2024-08-10,0,Connection Problem,Open,2024-10-15,10.0
CUST004332,Meagan Mitchell,kbrown@example.org,4874082639,"030 Timothy Heights Suite 323
North Aaron, UT 88293",Standard,Fiber,61.44,742.45,150.89,147.99,99.7,Paid,2024-07-29,2024-01-30,0,Billing Query,Resolved,2024-04-02,10.0
CUST004333,Aaron Mendez,juliafuller@example.net,001-667-274-0517x66548,"USNV Cook
FPO AA 60765",Premium,Satellite,119.51,267.89,281.03,403.42,95.75,Paid,2024-11-03,2023-06-23,0,Technical Issue,Closed,2024-08-28,10.0
CUST004334,Mike Williams,daniel32@example.org,(751)748-7677x6837,"PSC 4570, Box 2359
APO AP 01990",Standard,Satellite,53.48,732.14,134.36,185.78,94.08,Paid,2023-12-02,2023-09-26,2,Service Request,Closed,2023-11-01,9.67
CUST004335,Tammy Gilbert,jeffrey41@example.org,654.220.2228,"40552 Denise Port Apt. 480
East Sarahbury, RI 04988",Standard,DSL,79.29,806.09,149.65,207.66,96.9,Paid,2024-12-11,2024-09-09,0,Technical Issue,Closed,2024-10-04,10.0
CUST004336,Jill Warren DVM,michael55@example.org,+1-467-396-3627,"894 Robinson Circle
Mitchellstad, OH 02821",Basic,Cable,30.14,817.94,55.1,57.25,97.51,Paid,2024-09-11,2024-02-15,0,Connection Problem,Open,2024-05-18,10.0
CUST004337,Derrick Sullivan,paige87@example.org,426-734-3562x8457,"533 Galloway Via Apt. 740
East Evanshire, VT 52482",Enterprise,DSL,151.95,151.58,513.14,639.39,95.24,Paid,2024-08-16,2024-05-20,0,Service Request,Open,2024-11-05,10.0
CUST004338,Alexandra Miller,prestonphillip@example.org,(274)433-3728,"65807 Jonathan Parks
Adrianatown, NE 75537",Basic,Cable,49.3,309.95,68.07,79.55,97.19,Pending,2024-12-13,2024-12-11,0,Technical Issue,Closed,2024-12-18,10.0
CUST004339,Christine Mitchell,jasoncollins@example.com,+1-610-937-2785x31820,"4055 John Unions
South Ebonychester, VT 64319",Premium,Fiber,111.02,816.74,336.68,309.84,99.73,Pending,2024-10-13,2023-05-15,0,Technical Issue,Resolved,2024-08-04,10.0
CUST004340,Jo Hill,gsmith@example.com,(414)821-4873,"7514 Smith Key Apt. 855
Alexanderport, FM 65219",Basic,Cable,49.27,196.77,95.27,98.54,99.06,Paid,2024-03-22,2024-01-09,0,Billing Query,Closed,2024-10-15,10.0
CUST004341,Hailey Espinoza,mnelson@example.net,7288713524,"5591 Elizabeth Inlet
North Crystalfurt, MP 71627",Enterprise,Satellite,121.12,979.17,528.97,771.48,96.72,Paid,2024-05-15,2024-01-14,0,Connection Problem,In Progress,2024-01-14,10.0
CUST004342,Nicholas Galloway,vmeyer@example.com,001-518-306-6700x3732,"01961 John Wall Apt. 164
East Nathan, SD 20080",Basic,DSL,36.9,253.7,51.92,71.71,97.52,Paid,2024-09-27,2023-12-11,0,Service Request,Closed,2024-11-28,10.0
